user_id,user_age,gender,country,subscription_plan
3012,61,Male,Australia,Premium
3013,53,Female,India,Standard
3014,48,Male,USA,Basic
3015,39,Male,UK,Standard
3016,46,Female,India,Basic
3017,48,Male,India,Premium
3018,52,Female,USA,Premium
3019,62,Female,India,Student
3020,54,Male,India,Student
3021,31,Male,UK,Standard
3022,46,Female,USA,Family
3023,33,Male,UK,Premium
3024,23,Female,Australia,Premium
3025,50,Male,India,Premium
3026,43,Female,India,Student
3027,54,Male,USA,Standard
3028,30,Female,Canada,Premium
3029,40,Female,USA,Basic
3030,58,Male,India,Premium
3031,38,Female,India,Family
3032,55,Male,India,Premium
3033,24,Female,India,Standard
3034,33,Male,USA,Premium
3035,53,Female,India,Standard
3036,49,Male,India,Student
3037,65,Male,India,Family
3038,55,Female,Australia,Family
3039,29,Female,USA,Premium
3040,43,Female,India,Premium
3041,30,Male,India,Standard
3042,41,Male,India,Standard
3043,25,Female,India,Premium
3044,46,Female,India,Premium
3045,26,Male,India,Student
3046,19,Female,India,Basic
3047,36,Male,India,Standard
3048,54,Female,UK,Basic
3049,47,Male,Canada,Student
3050,55,Female,India,Standard
3051,60,Male,India,Standard
3052,36,Male,India,Standard
3053,54,Male,Canada,Basic
3054,51,Female,India,Standard
3055,42,Male,India,Basic
3056,51,Male,Canada,Student
3057,58,Male,India,Premium
3058,19,Female,India,Premium
3059,54,Female,India,Basic
3060,21,Male,India,Student
3061,39,Male,Canada,Premium
3062,58,Female,India,Family
3063,61,Female,Canada,Standard
3064,48,Male,Canada,Family
3065,62,Female,Australia,Standard
3066,57,Female,India,Basic
3067,18,Female,India,Premium
3068,37,Male,UK,Basic
3069,45,Male,India,Standard
3070,62,Male,India,Standard
3071,44,Female,USA,Standard
3072,58,Male,India,Basic
3073,38,Male,India,Standard
3074,45,Female,India,Standard
3075,58,Female,India,Standard
3076,27,Male,India,Basic
3077,40,Female,USA,Basic
3078,41,Female,India,Student
3079,30,Female,India,Premium
3080,19,Male,India,Standard
3081,65,Female,USA,Premium
3082,25,Male,India,Standard
3083,47,Male,USA,Basic
3084,64,Male,Canada,Standard
3085,49,Male,India,Basic
3086,30,Male,India,Standard
3087,52,Female,India,Student
3088,43,Male,India,Standard
3089,64,Male,India,Family
3090,46,Female,India,Student
3091,30,Female,India,Standard
3092,48,Male,India,Premium
3093,19,Female,India,Basic
3094,27,Female,India,Premium
3095,57,Male,India,Standard
3096,43,Male,UK,Standard
3097,59,Male,India,Family
3098,63,Male,India,Basic
3099,36,Male,India,Basic
3100,31,Male,Australia,Standard
3101,18,Male,India,Premium
3102,25,Female,India,Standard
3103,42,Female,India,Student
3104,24,Male,UK,Premium
3105,24,Female,India,Standard
3106,53,Female,India,Premium
3107,53,Female,UK,Standard
3108,33,Female,India,Standard
3109,18,Male,India,Premium
3110,46,Female,India,Basic
3111,55,Female,India,Premium
3112,53,Male,Canada,Standard
3113,35,Male,India,Student
3114,56,Female,India,Basic
3115,18,Female,Canada,Student
3116,47,Male,UK,Basic
3117,54,Male,India,Basic
3118,52,Male,India,Standard
3119,46,Male,Australia,Premium
3120,52,Female,USA,Basic
3121,26,Male,USA,Premium
3122,28,Female,India,Standard
3123,18,Female,UK,Premium
3124,20,Female,India,Standard
3125,42,Male,India,Basic
3126,32,Male,India,Premium
3127,21,Male,UK,Premium
3128,54,Male,India,Family
3129,29,Male,Australia,Premium
3130,44,Male,India,Premium
3131,27,Female,USA,Basic
3132,35,Male,India,Student
3133,25,Female,Canada,Basic
3134,51,Female,India,Student
3135,39,Male,Canada,Family
3136,33,Female,India,Premium
3137,65,Male,India,Standard
3138,36,Male,India,Standard
3139,22,Female,Canada,Basic
3140,23,Male,India,Basic
3141,56,Female,India,Premium
3142,26,Female,USA,Student
3143,18,Female,India,Premium
3144,35,Male,India,Family
3145,44,Male,USA,Standard
3146,37,Male,India,Standard
3147,64,Male,India,Standard
3148,65,Female,India,Basic
3149,60,Female,USA,Basic
3150,23,Female,India,Standard
3151,19,Female,USA,Standard
3152,24,Female,Australia,Premium
3153,27,Female,India,Family
3154,21,Female,India,Standard
3155,63,Female,India,Standard
3156,61,Male,India,Standard
3157,31,Male,India,Family
3158,44,Male,India,Student
3159,27,Female,India,Student
3160,58,Male,UK,Standard
3161,38,Male,India,Family
3162,32,Male,India,Family
3163,51,Female,Australia,Premium
3164,48,Female,India,Premium
3165,21,Female,UK,Basic
3166,38,Female,Canada,Standard
3167,60,Male,Australia,Basic
3168,61,Male,India,Student
3169,25,Male,Canada,Family
3170,37,Female,Australia,Basic
3171,49,Male,USA,Standard
3172,42,Female,Australia,Standard
3173,43,Male,India,Family
3174,19,Female,India,Standard
3175,24,Male,Canada,Basic
3176,29,Female,India,Premium
3177,33,Female,India,Premium
3178,37,Female,UK,Standard
3179,49,Male,India,Standard
3180,33,Female,India,Premium
3181,50,Male,India,Standard
3182,37,Male,India,Standard
3183,54,Female,India,Standard
3184,40,Male,UK,Premium
3185,47,Male,India,Student
3186,33,Female,India,Basic
3187,46,Female,India,Basic
3188,58,Female,India,Family
3189,51,Female,India,Student
3190,18,Male,Australia,Student
3191,29,Female,India,Premium
3192,35,Female,India,Premium
3193,44,Female,India,Standard
3194,19,Female,Canada,Premium
3195,24,Male,UK,Standard
3196,29,Male,India,Student
3197,48,Male,India,Basic
3198,22,Male,India,Standard
3199,23,Female,India,Basic
3200,59,Female,India,Standard
3201,64,Female,India,Premium
3202,24,Male,India,Premium
3203,39,Female,India,Family
3204,35,Male,India,Premium
3205,60,Female,USA,Premium
3206,54,Male,India,Student
3207,26,Male,Canada,Premium
3208,31,Male,USA,Basic
3209,37,Female,India,Student
3210,60,Female,India,Standard
3211,42,Male,Australia,Standard
3212,50,Male,India,Premium
3213,29,Female,India,Standard
3214,48,Female,India,Standard
3215,20,Male,India,Family
3216,26,Male,India,Standard
3217,26,Male,India,Student
3218,18,Male,UK,Standard
3219,49,Female,India,Family
3220,29,Female,UK,Basic
3221,29,Female,India,Student
3222,50,Female,Australia,Student
3223,46,Male,India,Standard
3224,61,Female,India,Premium
3225,35,Female,UK,Family
3226,33,Male,India,Premium
3227,38,Female,India,Standard
3228,36,Female,India,Standard
3229,47,Female,USA,Standard
3230,52,Female,India,Basic
3231,33,Female,USA,Premium
3232,29,Female,Australia,Basic
3233,61,Female,UK,Premium
3234,49,Male,USA,Standard
3235,53,Female,India,Standard
3236,48,Female,India,Premium
3237,53,Female,India,Premium
3238,30,Male,India,Premium
3239,32,Male,India,Basic
3240,25,Male,India,Standard
3241,39,Male,India,Basic
3242,56,Female,Canada,Standard
3243,40,Female,India,Student
3244,22,Female,India,Basic
3245,59,Female,India,Standard
3246,57,Male,Canada,Premium
3247,62,Female,India,Premium
3248,32,Female,India,Student
3249,57,Male,India,Student
3250,45,Female,Australia,Basic
3251,63,Female,Australia,Family
3252,58,Male,India,Student
3253,62,Male,Australia,Premium
3254,64,Female,India,Premium
3255,48,Male,India,Family
3256,41,Female,India,Student
3257,58,Male,Canada,Standard
3258,41,Male,India,Family
3259,58,Male,Australia,Standard
3260,31,Male,India,Family
3261,40,Female,India,Standard
3262,65,Female,India,Student
3263,28,Female,India,Standard
3264,63,Male,India,Basic
3265,41,Female,India,Standard
3266,33,Male,Australia,Standard
3267,59,Female,Canada,Standard
3268,33,Male,India,Premium
3269,54,Female,India,Student
3270,52,Female,India,Standard
3271,65,Male,India,Standard
3272,24,Female,Australia,Standard
3273,33,Female,USA,Student
3274,56,Female,India,Basic
3275,58,Female,UK,Basic
3276,30,Male,India,Standard
3277,36,Female,India,Standard
3278,44,Male,India,Family
3279,41,Male,India,Standard
3280,40,Female,India,Premium
3281,21,Male,Canada,Standard
3282,60,Female,India,Family
3283,23,Female,Canada,Premium
3284,59,Female,India,Standard
3285,45,Female,India,Premium
3286,31,Female,India,Premium
3287,55,Male,Canada,Standard
3288,22,Male,Canada,Standard
3289,40,Male,USA,Student
3290,24,Female,India,Student
3291,26,Female,UK,Standard
3292,25,Male,India,Basic
3293,52,Female,India,Family
3294,32,Female,India,Standard
3295,20,Male,India,Premium
3296,27,Male,India,Standard
3297,19,Female,India,Premium
3298,23,Male,India,Premium
3299,60,Male,India,Basic
3300,53,Female,India,Basic
3301,43,Female,India,Student
3302,29,Female,Canada,Premium
3303,57,Male,India,Student
3304,62,Female,Canada,Standard
3305,20,Male,India,Basic
3306,43,Female,Australia,Premium
3307,49,Male,India,Basic
3308,42,Female,India,Basic
3309,54,Male,India,Standard
3310,40,Female,India,Standard
3311,35,Male,Australia,Standard
3312,20,Male,India,Premium
3313,63,Female,India,Standard
3314,63,Male,India,Student
3315,61,Female,India,Student
3316,50,Female,India,Basic
3317,34,Male,India,Premium
3318,45,Female,India,Standard
3319,38,Male,USA,Basic
3320,36,Male,India,Standard
3321,38,Male,India,Student
3322,58,Female,USA,Premium
3323,34,Female,India,Premium
3324,52,Male,UK,Premium
3325,47,Male,India,Basic
3326,32,Female,India,Standard
3327,30,Male,India,Standard
3328,56,Male,India,Student
3329,28,Male,India,Premium
3330,18,Female,India,Student
3331,60,Female,India,Basic
3332,28,Female,India,Standard
3333,57,Female,India,Standard
3334,59,Female,India,Student
3335,42,Male,India,Standard
3336,56,Female,UK,Basic
3337,65,Female,Australia,Student
3338,25,Male,India,Student
3339,61,Male,India,Standard
3340,31,Female,India,Student
3341,60,Male,UK,Standard
3342,41,Female,UK,Premium
3343,45,Male,India,Student
3344,29,Female,India,Student
3345,26,Male,India,Standard
3346,43,Male,India,Student
3347,25,Female,India,Student
3348,32,Female,India,Basic
3349,61,Male,India,Standard
3350,21,Male,UK,Basic
3351,33,Male,India,Standard
3352,31,Male,Australia,Basic
3353,35,Female,India,Premium
3354,45,Male,India,Premium
3355,50,Male,India,Basic
3356,46,Female,India,Basic
3357,63,Female,India,Basic
3358,28,Male,India,Standard
3359,65,Female,India,Premium
3360,33,Male,Canada,Family
3361,28,Male,India,Premium
3362,57,Female,India,Student
3363,43,Female,India,Premium
3364,61,Male,India,Standard
3365,45,Male,Australia,Basic
3366,35,Female,India,Premium
3367,30,Male,India,Standard
3368,53,Male,Canada,Family
3369,61,Female,Australia,Standard
3370,27,Female,India,Premium
3371,62,Male,India,Standard
3372,50,Male,Australia,Premium
3373,63,Female,India,Standard
3374,64,Female,India,Family
3375,48,Female,India,Premium
3376,27,Female,Australia,Premium
3377,54,Female,India,Standard
3378,32,Female,India,Premium
3379,44,Female,USA,Standard
3380,32,Male,India,Basic
3381,27,Male,India,Standard
3382,64,Male,Canada,Student
3383,56,Female,India,Basic
3384,35,Female,USA,Standard
3385,34,Male,India,Basic
3386,24,Female,India,Premium
3387,19,Female,India,Standard
3388,37,Female,UK,Premium
3389,45,Female,India,Student
3390,18,Male,India,Student
3391,18,Male,India,Student
3392,29,Female,India,Standard
3393,36,Male,UK,Standard
3394,46,Male,Canada,Family
3395,41,Male,India,Standard
3396,63,Male,India,Basic
3397,50,Male,USA,Standard
3398,22,Male,Australia,Standard
3399,28,Male,India,Standard
3400,50,Female,India,Standard
3401,55,Male,USA,Basic
3402,23,Male,USA,Standard
3403,35,Male,India,Basic
3404,41,Male,India,Basic
3405,65,Male,Canada,Basic
3406,59,Male,USA,Family
3407,60,Female,Canada,Student
3408,23,Female,UK,Premium
3409,23,Male,India,Standard
3410,36,Male,India,Basic
3411,63,Male,India,Premium
3412,62,Male,Canada,Basic
3413,59,Male,India,Standard
3414,54,Male,India,Basic
3415,51,Male,Canada,Standard
3416,20,Female,India,Family
3417,45,Male,USA,Standard
3418,25,Male,India,Premium
3419,45,Male,India,Premium
3420,52,Male,India,Basic
3421,25,Female,India,Premium
3422,22,Female,India,Premium
3423,30,Male,Canada,Premium
3424,21,Female,India,Family
3425,21,Male,UK,Premium
3426,34,Male,India,Premium
3427,24,Male,India,Student
3428,31,Female,India,Premium
3429,37,Male,USA,Standard
3430,47,Female,USA,Standard
3431,54,Male,India,Basic
3432,22,Female,Australia,Premium
3433,28,Male,UK,Student
3434,18,Male,India,Basic
3435,35,Male,India,Student
3436,42,Male,India,Basic
3437,56,Male,India,Basic
3438,34,Female,Australia,Standard
3439,58,Female,India,Basic
3440,55,Female,India,Student
3441,51,Female,India,Student
3442,58,Female,India,Standard
3443,48,Male,India,Standard
3444,18,Female,Canada,Student
3445,39,Male,Australia,Student
3446,49,Male,India,Student
3447,60,Male,India,Standard
3448,30,Female,India,Basic
3449,43,Female,USA,Standard
3450,23,Male,India,Family
3451,42,Male,India,Basic
3452,54,Female,India,Student
3453,60,Male,USA,Basic
3454,20,Female,USA,Family
3455,26,Female,Australia,Standard
3456,65,Male,India,Premium
3457,52,Male,India,Standard
3458,57,Male,India,Standard
3459,37,Female,India,Standard
3460,38,Male,Australia,Standard
3461,60,Male,India,Premium
3462,43,Male,India,Premium
3463,34,Female,India,Premium
3464,36,Female,India,Premium
3465,55,Male,India,Family
3466,44,Male,India,Standard
3467,33,Female,UK,Premium
3468,61,Male,India,Basic
3469,43,Male,India,Premium
3470,61,Male,India,Standard
3471,19,Male,USA,Premium
3472,19,Male,India,Family
3473,33,Female,India,Basic
3474,18,Female,USA,Family
3475,22,Male,Australia,Student
3476,25,Male,India,Standard
3477,65,Female,India,Standard
3478,39,Female,India,Standard
3479,26,Female,India,Standard
3480,56,Male,India,Family
3481,50,Female,India,Premium
3482,63,Male,India,Standard
3483,62,Male,India,Family
3484,56,Male,Canada,Standard
3485,24,Male,India,Standard
3486,37,Female,India,Standard
3487,20,Female,India,Premium
3488,31,Male,India,Basic
3489,60,Female,India,Premium
3490,22,Male,Australia,Family
3491,65,Male,India,Basic
3492,28,Female,India,Basic
3493,53,Female,India,Standard
3494,23,Female,India,Family
3495,25,Female,India,Basic
3496,39,Female,India,Premium
3497,24,Female,India,Basic
3498,38,Female,Canada,Standard
3499,25,Male,India,Basic
3500,53,Female,India,Student
3501,56,Male,India,Student
3502,60,Female,India,Standard
3503,35,Male,UK,Student
3504,34,Female,Canada,Premium
3505,40,Female,India,Family
3506,58,Male,India,Standard
3507,50,Male,India,Basic
3508,37,Female,India,Student
3509,62,Male,India,Family
3510,35,Female,UK,Standard
3511,41,Male,India,Student
3512,40,Male,India,Premium
3513,27,Female,Australia,Premium
3514,59,Male,India,Standard
3515,57,Male,Australia,Standard
3516,44,Female,Australia,Standard
3517,65,Male,India,Standard
3518,48,Female,USA,Premium
3519,44,Male,India,Premium
3520,46,Male,India,Basic
3521,54,Female,India,Basic
3522,40,Male,UK,Standard
3523,48,Male,India,Basic
3524,57,Male,Canada,Family
3525,18,Male,India,Premium
3526,42,Male,USA,Premium
3527,65,Male,Canada,Premium
3528,47,Female,Australia,Basic
3529,60,Female,India,Standard
3530,53,Female,India,Standard
3531,40,Female,India,Standard
3532,44,Female,USA,Basic
3533,43,Male,India,Basic
3534,50,Female,UK,Student
3535,20,Female,India,Standard
3536,26,Female,India,Family
3537,42,Male,India,Standard
3538,20,Male,India,Family
3539,27,Male,India,Premium
3540,42,Female,India,Basic
3541,39,Male,India,Premium
3542,46,Female,India,Family
3543,54,Male,India,Premium
3544,52,Female,USA,Standard
3545,42,Male,India,Student
3546,46,Female,India,Standard
3547,58,Male,Canada,Basic
3548,42,Female,India,Family
3549,55,Female,India,Basic
3550,24,Male,India,Student
3551,62,Male,India,Premium
3552,41,Male,India,Premium
3553,65,Female,India,Premium
3554,26,Female,Australia,Premium
3555,28,Male,India,Basic
3556,64,Male,USA,Basic
3557,48,Male,India,Standard
3558,20,Male,India,Student
3559,28,Female,India,Standard
3560,31,Male,India,Basic
3561,54,Female,India,Premium
3562,33,Female,India,Student
3563,54,Male,India,Standard
3564,46,Female,India,Student
3565,34,Female,Australia,Family
3566,53,Female,India,Standard
3567,47,Female,India,Basic
3568,46,Male,India,Premium
3569,40,Female,India,Student
3570,62,Female,India,Basic
3571,47,Female,India,Basic
3572,43,Male,UK,Standard
3573,25,Male,India,Premium
3574,48,Female,USA,Student
3575,48,Male,India,Family
3576,52,Female,UK,Basic
3577,41,Male,India,Standard
3578,32,Female,India,Student
3579,50,Male,India,Student
3580,65,Male,India,Standard
3581,62,Male,Canada,Premium
3582,49,Female,Canada,Standard
3583,60,Male,India,Basic
3584,36,Male,India,Family
3585,57,Male,India,Basic
3586,61,Male,USA,Basic
3587,27,Female,India,Student
3588,55,Male,India,Basic
3589,62,Female,India,Standard
3590,39,Female,India,Family
3591,54,Female,Canada,Premium
3592,35,Female,India,Standard
3593,51,Male,India,Student
3594,52,Female,India,Basic
3595,59,Male,India,Premium
3596,36,Male,Canada,Standard
3597,32,Male,India,Standard
3598,59,Male,India,Student
3599,22,Male,USA,Premium
3600,18,Female,Canada,Premium
3601,64,Male,India,Basic
3602,61,Female,India,Standard
3603,26,Female,Canada,Premium
3604,47,Female,Australia,Standard
3605,47,Female,UK,Standard
3606,43,Female,USA,Premium
3607,26,Male,India,Standard
3608,40,Female,USA,Standard
3609,49,Female,India,Basic
3610,42,Male,India,Premium
3611,39,Female,UK,Standard
3612,51,Female,India,Standard
3613,29,Male,India,Student
3614,63,Male,India,Basic
3615,35,Male,USA,Premium
3616,40,Male,USA,Premium
3617,63,Female,USA,Basic
3618,35,Female,India,Premium
3619,42,Male,India,Basic
3620,61,Male,India,Standard
3621,21,Male,India,Premium
3622,63,Male,USA,Family
3623,37,Male,India,Standard
3624,27,Female,USA,Standard
3625,30,Male,UK,Student
3626,21,Female,India,Basic
3627,60,Male,USA,Student
3628,48,Female,India,Family
3629,25,Male,USA,Premium
3630,19,Male,India,Student
3631,65,Female,India,Standard
3632,21,Female,India,Basic
3633,31,Male,India,Student
3634,54,Male,India,Student
3635,25,Male,India,Student
3636,59,Female,India,Student
3637,22,Male,India,Student
3638,62,Male,USA,Standard
3639,26,Female,UK,Student
3640,48,Male,India,Basic
3641,52,Female,India,Premium
3642,58,Female,Australia,Family
3643,25,Female,Australia,Basic
3644,23,Female,Australia,Premium
3645,61,Female,India,Student
3646,35,Male,India,Premium
3647,53,Female,India,Standard
3648,48,Female,India,Standard
3649,18,Male,India,Family
3650,61,Male,India,Premium
3651,46,Male,India,Premium
3652,39,Female,India,Basic
3653,45,Female,India,Premium
3654,62,Male,India,Standard
3655,60,Female,Canada,Premium
3656,29,Female,India,Basic
3657,45,Female,India,Premium
3658,35,Male,India,Student
3659,60,Male,Australia,Family
3660,38,Female,India,Student
3661,26,Female,Australia,Basic
3662,30,Male,India,Premium
3663,40,Female,India,Standard
3664,48,Female,Australia,Family
3665,41,Female,India,Family
3666,25,Male,India,Student
3667,18,Male,Australia,Student
3668,58,Female,India,Student
3669,24,Female,India,Standard
3670,48,Female,India,Basic
3671,45,Male,USA,Standard
3672,59,Male,India,Basic
3673,33,Female,Australia,Basic
3674,51,Male,India,Premium
3675,60,Male,Canada,Basic
3676,44,Male,India,Family
3677,46,Male,India,Basic
3678,48,Female,India,Premium
3679,51,Male,Australia,Premium
3680,49,Male,India,Premium
3681,56,Female,India,Student
3682,51,Male,USA,Standard
3683,24,Female,India,Standard
3684,27,Male,USA,Premium
3685,38,Female,India,Premium
3686,30,Female,India,Standard
3687,41,Female,India,Premium
3688,30,Female,India,Basic
3689,56,Female,India,Family
3690,33,Female,India,Standard
3691,53,Female,India,Standard
3692,47,Male,India,Basic
3693,51,Female,India,Standard
3694,58,Male,India,Premium
3695,42,Male,UK,Premium
3696,23,Male,India,Standard
3697,33,Male,India,Standard
3698,53,Male,India,Premium
3699,24,Female,Australia,Premium
3700,31,Male,UK,Premium
3701,65,Male,India,Basic
3702,24,Male,India,Standard
3703,51,Female,India,Premium
3704,38,Male,India,Family
3705,37,Male,India,Student
3706,22,Female,UK,Standard
3707,52,Female,Australia,Family
3708,19,Male,Canada,Standard
3709,20,Female,Australia,Basic
3710,28,Male,India,Student
3711,60,Male,India,Basic
3712,22,Female,India,Standard
3713,56,Female,India,Family
3714,62,Female,India,Standard
3715,42,Female,India,Basic
3716,27,Female,India,Basic
3717,49,Female,USA,Standard
3718,61,Female,USA,Family
3719,65,Female,India,Standard
3720,23,Male,India,Family
3721,24,Female,USA,Standard
3722,62,Male,USA,Premium
3723,36,Male,India,Basic
3724,38,Female,Canada,Basic
3725,42,Male,India,Standard
3726,59,Male,USA,Standard
3727,28,Female,UK,Student
3728,20,Female,India,Student
3729,22,Female,India,Student
3730,51,Female,India,Student
3731,55,Male,India,Standard
3732,22,Female,India,Premium
3733,44,Male,India,Basic
3734,35,Female,India,Standard
3735,27,Male,Canada,Premium
3736,58,Female,India,Premium
3737,65,Male,India,Student
3738,57,Female,India,Student
3739,56,Male,Australia,Standard
3740,37,Female,USA,Premium
3741,60,Female,India,Basic
3742,28,Male,India,Family
3743,62,Male,USA,Student
3744,47,Female,USA,Premium
3745,64,Female,UK,Standard
3746,38,Female,Australia,Standard
3747,42,Male,India,Basic
3748,45,Male,India,Student
3749,54,Female,USA,Student
3750,28,Male,India,Premium
3751,36,Female,India,Premium
3752,54,Male,Canada,Standard
3753,46,Male,India,Standard
3754,53,Male,India,Premium
3755,52,Female,India,Student
3756,39,Male,India,Premium
3757,21,Male,USA,Standard
3758,44,Female,Canada,Family
3759,42,Female,Canada,Family
3760,42,Female,Australia,Basic
3761,52,Male,India,Family
3762,20,Male,India,Basic
3763,23,Female,Australia,Standard
3764,51,Male,India,Basic
3765,43,Female,India,Student
3766,54,Male,India,Basic
3767,63,Female,India,Standard
3768,41,Female,USA,Standard
3769,40,Female,India,Premium
3770,59,Male,India,Student
3771,19,Female,India,Standard
3772,64,Female,India,Standard
3773,64,Male,India,Standard
3774,30,Female,India,Premium
3775,43,Female,India,Premium
3776,27,Male,India,Basic
3777,29,Female,India,Standard
3778,63,Female,USA,Standard
3779,41,Male,India,Student
3780,42,Female,India,Student
3781,53,Male,India,Standard
3782,42,Female,India,Basic
3783,18,Male,India,Standard
3784,31,Female,India,Standard
3785,51,Male,UK,Basic
3786,62,Female,UK,Standard
3787,28,Male,India,Student
3788,46,Male,UK,Premium
3789,45,Male,India,Standard
3790,39,Male,India,Family
3791,24,Female,India,Basic
3792,39,Female,India,Family
3793,20,Female,Australia,Basic
3794,53,Male,India,Premium
3795,27,Female,UK,Basic
3796,65,Female,India,Premium
3797,19,Male,India,Basic
3798,32,Male,Canada,Student
3799,34,Female,India,Premium
3800,26,Male,Canada,Standard
3801,34,Male,India,Student
3802,35,Female,India,Student
3803,21,Female,India,Premium
3804,53,Female,India,Premium
3805,61,Male,India,Premium
3806,27,Female,India,Basic
3807,52,Female,India,Premium
3808,62,Male,India,Standard
3809,32,Male,USA,Student
3810,56,Male,Australia,Standard
3811,29,Female,India,Premium
3812,49,Female,UK,Basic
3813,32,Male,USA,Student
3814,54,Male,India,Premium
3815,20,Female,India,Premium
3816,30,Female,Canada,Family
3817,50,Female,India,Standard
3818,51,Male,India,Student
3819,34,Male,Australia,Student
3820,48,Male,India,Family
3821,37,Female,India,Standard
3822,22,Female,USA,Student
3823,23,Female,UK,Student
3824,23,Female,India,Basic
3825,61,Male,USA,Basic
3826,43,Female,India,Standard
3827,21,Female,India,Basic
3828,20,Male,India,Student
3829,29,Female,Australia,Standard
3830,25,Male,Canada,Premium
3831,24,Female,India,Student
3832,65,Male,India,Basic
3833,37,Male,Canada,Family
3834,33,Male,Canada,Student
3835,36,Female,Canada,Basic
3836,40,Male,Canada,Premium
3837,23,Female,USA,Premium
3838,64,Female,India,Standard
3839,18,Female,India,Standard
3840,65,Female,India,Standard
3841,56,Male,India,Premium
3842,26,Female,India,Premium
3843,65,Male,India,Standard
3844,38,Male,Australia,Family
3845,33,Male,India,Standard
3846,19,Male,India,Student
3847,34,Female,India,Premium
3848,19,Female,India,Student
3849,54,Female,India,Premium
3850,36,Male,Australia,Student
3851,47,Male,India,Family
3852,51,Female,India,Standard
3853,59,Female,India,Standard
3854,37,Male,India,Standard
3855,34,Male,India,Standard
3856,56,Male,India,Standard
3857,63,Female,India,Premium
3858,65,Male,UK,Standard
3859,61,Female,India,Standard
3860,59,Male,USA,Premium
3861,29,Male,India,Basic
3862,64,Male,Australia,Basic
3863,19,Female,India,Student
3864,44,Female,USA,Student
3865,19,Male,Canada,Student
3866,57,Male,India,Premium
3867,57,Male,India,Standard
3868,35,Male,USA,Standard
3869,21,Female,India,Standard
3870,24,Female,Canada,Premium
3871,35,Male,USA,Basic
3872,47,Male,USA,Family
3873,36,Female,India,Student
3874,65,Male,India,Family
3875,64,Male,India,Standard
3876,63,Female,Canada,Basic
3877,56,Male,India,Premium
3878,46,Female,UK,Family
3879,28,Female,UK,Premium
3880,56,Female,Canada,Student
3881,51,Male,India,Family
3882,45,Male,Australia,Basic
3883,53,Female,India,Standard
3884,19,Female,India,Standard
3885,37,Female,India,Family
3886,45,Male,Canada,Premium
3887,57,Female,India,Basic
3888,28,Female,India,Student
3889,36,Male,India,Family
3890,42,Male,India,Standard
3891,50,Female,India,Standard
3892,44,Male,Canada,Basic
3893,28,Male,India,Premium
3894,22,Male,India,Premium
3895,26,Female,Australia,Standard
3896,55,Male,India,Student
3897,57,Female,India,Premium
3898,30,Female,India,Standard
3899,42,Female,Australia,Student
3900,63,Male,India,Student
3901,21,Male,India,Student
3902,21,Female,UK,Standard
3903,64,Female,UK,Basic
3904,47,Male,India,Basic
3905,49,Male,Canada,Student
3906,56,Female,Canada,Basic
3907,45,Male,India,Premium
3908,50,Female,India,Standard
3909,28,Male,India,Family
3910,18,Male,India,Premium
3911,56,Female,UK,Basic
3912,27,Female,India,Standard
3913,27,Female,Canada,Standard
3914,31,Male,India,Standard
3915,59,Female,India,Family
3916,41,Male,India,Standard
3917,38,Female,USA,Basic
3918,30,Male,India,Basic
3919,63,Female,India,Standard
3920,50,Female,USA,Basic
3921,36,Male,India,Basic
3922,50,Female,India,Standard
3923,61,Male,India,Family
3924,54,Male,India,Student
3925,51,Male,India,Premium
3926,61,Female,India,Family
3927,48,Male,India,Standard
3928,64,Male,India,Standard
3929,25,Female,India,Basic
3930,31,Female,Australia,Basic
3931,57,Female,India,Premium
3932,37,Male,India,Student
3933,59,Male,USA,Student
3934,22,Female,India,Standard
3935,40,Male,India,Family
3936,42,Male,India,Premium
3937,48,Male,UK,Basic
3938,36,Female,India,Premium
3939,29,Female,India,Basic
3940,59,Male,India,Basic
3941,18,Male,USA,Premium
3942,44,Male,UK,Standard
3943,21,Male,Australia,Basic
3944,58,Female,India,Standard
3945,41,Female,India,Student
3946,64,Male,India,Student
3947,61,Male,India,Premium
3948,36,Female,India,Family
3949,40,Male,India,Student
3950,32,Male,India,Standard
3951,62,Male,India,Student
3952,58,Female,USA,Basic
3953,56,Female,India,Premium
3954,29,Female,India,Premium
3955,18,Female,India,Standard
3956,63,Female,India,Standard
3957,54,Male,USA,Standard
3958,63,Female,India,Family
3959,55,Female,UK,Student
3960,54,Female,India,Standard
3961,33,Female,India,Family
3962,23,Female,India,Standard
3963,40,Male,India,Student
3964,50,Female,UK,Student
3965,20,Male,India,Basic
3966,35,Male,Canada,Premium
3967,49,Male,India,Premium
3968,34,Female,India,Premium
3969,26,Male,Canada,Student
3970,52,Male,UK,Premium
3971,21,Male,India,Premium
3972,25,Female,India,Basic
3973,48,Male,India,Basic
3974,62,Male,UK,Premium
3975,52,Female,India,Standard
3976,53,Male,India,Premium
3977,58,Female,India,Standard
3978,41,Male,India,Student
3979,39,Male,Australia,Premium
3980,40,Female,India,Family
3981,32,Female,India,Basic
3982,38,Male,India,Premium
3983,56,Female,India,Student
3984,41,Female,Australia,Premium
3985,32,Male,USA,Standard
3986,46,Female,Australia,Student
3987,41,Male,India,Standard
3988,62,Female,India,Premium
3989,54,Female,UK,Basic
3990,48,Female,USA,Basic
3991,54,Female,India,Student
3992,26,Female,India,Premium
3993,50,Female,USA,Standard
3994,58,Male,India,Basic
