watch_id,user_id,content_id,device,watch_date,minutes_watched,completed,rating
44014,1650,10,Mobile,2026-05-04,85,No,4
44015,1540,49,Mobile,2026-03-09,90,Yes,2
44016,3923,16,Mobile,2025-12-06,88,No,5
44017,2358,533,Tablet,2026-04-27,72,No,4
44018,2037,367,Laptop,2026-06-14,173,Yes,4
44019,2256,117,Mobile,2026-01-03,135,Yes,3
44020,947,325,Tablet,2025-10-26,115,Yes,4
44021,1427,489,Smart TV,2026-05-10,180,Yes,2
44022,811,103,Tablet,2026-01-02,81,No,4
44023,4766,384,Mobile,2025-11-26,111,Yes,4
44024,452,698,Laptop,2025-08-12,63,No,4
44025,3548,474,Mobile,2026-07-04,93,Yes,2
44026,3884,295,Tablet,2025-08-17,75,No,4
44027,4389,4,Tablet,2026-07-11,152,Yes,4
44028,485,832,Laptop,2026-04-21,102,Yes,4
44029,2126,600,Mobile,2026-01-05,81,No,5
44030,2313,743,Mobile,2025-08-16,120,Yes,4
44031,1451,795,Laptop,2026-04-23,103,Yes,5
44032,1645,54,Mobile,2025-08-16,139,Yes,4
44033,4409,304,Laptop,2026-07-04,160,Yes,4
44034,1498,311,Laptop,2025-09-01,131,Yes,4
44035,1362,76,Laptop,2026-05-03,143,Yes,4
44036,123,93,Laptop,2026-02-15,163,Yes,4
44037,3217,677,Mobile,2026-04-04,72,No,5
44038,2363,87,Laptop,2026-06-23,139,Yes,4
44039,4384,336,Mobile,2025-12-23,106,Yes,5
44040,628,94,Mobile,2026-07-25,112,Yes,3
44041,4015,859,Laptop,2026-05-10,144,Yes,3
44042,3104,240,Tablet,2025-09-18,94,Yes,4
44043,1718,162,Laptop,2026-04-27,112,Yes,5
44044,4879,269,Tablet,2026-01-01,101,Yes,4
44045,301,194,Smart TV,2026-05-12,141,Yes,4
44046,1232,503,Tablet,2025-08-04,107,Yes,4
44047,476,107,Laptop,2026-01-16,74,No,4
44048,2280,455,Mobile,2025-09-20,96,Yes,5
44049,940,391,Smart TV,2026-04-23,110,Yes,5
44050,2798,578,Mobile,2025-09-11,81,No,4
44051,2647,521,Laptop,2026-04-06,78,No,5
44052,313,708,Laptop,2025-10-28,97,Yes,4
44053,197,38,Mobile,2026-07-14,145,Yes,4
44054,2824,471,Smart TV,2026-04-06,84,No,4
44055,894,425,Tablet,2026-02-17,135,Yes,4
44056,3368,127,Tablet,2025-12-14,136,Yes,3
44057,3905,787,Tablet,2026-02-15,95,Yes,4
44058,2385,703,Laptop,2026-01-14,142,Yes,2
44059,4643,850,Tablet,2025-10-18,160,Yes,5
44060,2204,200,Tablet,2026-06-03,112,Yes,2
44061,1541,156,Smart TV,2025-11-22,132,Yes,2
44062,2290,535,Smart TV,2026-03-06,111,Yes,3
44063,3106,635,Smart TV,2025-09-15,154,Yes,2
44064,1414,213,Tablet,2025-11-27,95,Yes,4
44065,3608,873,Laptop,2025-11-15,99,Yes,5
44066,2820,289,Tablet,2026-02-04,80,No,4
44067,2084,519,Tablet,2026-06-15,83,No,5
44068,2404,642,Laptop,2026-04-15,110,Yes,3
44069,2625,616,Laptop,2026-05-21,138,Yes,4
44070,2543,432,Mobile,2025-09-03,148,Yes,5
44071,640,347,Smart TV,2025-08-31,100,Yes,4
44072,3951,378,Tablet,2025-12-13,101,Yes,5
44073,3861,127,Smart TV,2025-10-31,138,Yes,5
44074,4766,274,Tablet,2025-10-20,118,Yes,4
44075,2255,432,Smart TV,2025-12-14,154,Yes,2
44076,4068,764,Laptop,2026-03-30,109,Yes,4
44077,966,693,Laptop,2026-07-04,89,No,5
44078,1098,524,Laptop,2025-08-22,101,Yes,4
44079,2321,190,Smart TV,2026-04-21,118,Yes,4
44080,3566,240,Mobile,2025-11-20,150,Yes,4
44081,1461,702,Tablet,2026-05-14,80,No,4
44082,4624,141,Mobile,2026-01-25,97,Yes,4
44083,1055,563,Smart TV,2026-02-05,130,Yes,3
44084,2327,696,Laptop,2026-06-08,107,Yes,5
44085,1765,631,Mobile,2026-07-12,138,Yes,5
44086,2542,523,Smart TV,2026-07-21,94,Yes,5
44087,490,437,Mobile,2025-10-02,111,Yes,2
44088,1444,499,Smart TV,2025-10-07,77,No,4
44089,1373,366,Laptop,2025-11-04,116,Yes,4
44090,3485,870,Mobile,2026-05-24,102,Yes,5
44091,4883,657,Laptop,2026-03-26,64,No,1
44092,3247,437,Mobile,2026-03-29,125,Yes,3
44093,1097,750,Laptop,2026-06-11,106,Yes,3
44094,4285,432,Laptop,2026-02-06,118,Yes,4
44095,681,600,Mobile,2026-05-13,115,Yes,5
44096,2123,578,Mobile,2026-06-19,57,No,4
44097,60,421,Mobile,2026-07-20,124,Yes,4
44098,3565,366,Mobile,2025-11-19,151,Yes,4
44099,48,414,Tablet,2025-10-03,126,Yes,5
44100,1414,292,Smart TV,2026-01-29,152,Yes,3
44101,2198,811,Laptop,2026-03-28,114,Yes,4
44102,1931,744,Tablet,2026-01-10,77,No,4
44103,674,486,Mobile,2026-02-22,118,Yes,4
44104,93,690,Tablet,2025-11-09,105,Yes,5
44105,3675,530,Tablet,2025-10-22,125,Yes,4
44106,2184,500,Mobile,2025-12-13,98,Yes,3
44107,3142,82,Tablet,2026-06-29,159,Yes,3
44108,2472,728,Smart TV,2026-07-10,122,Yes,5
44109,4028,269,Mobile,2026-05-13,112,Yes,5
44110,3528,427,Mobile,2025-10-30,133,Yes,5
44111,2531,49,Laptop,2026-02-18,183,Yes,5
44112,340,529,Mobile,2026-05-26,144,Yes,4
44113,2453,287,Laptop,2025-09-24,73,No,4
44114,1221,470,Smart TV,2025-08-11,119,Yes,4
44115,2540,112,Mobile,2025-09-20,93,Yes,5
44116,2552,509,Tablet,2025-08-06,109,Yes,3
44117,4285,89,Tablet,2026-01-11,70,No,4
44118,2131,687,Smart TV,2026-06-25,130,Yes,5
44119,4015,710,Mobile,2026-01-27,68,No,5
44120,4430,378,Tablet,2025-10-06,113,Yes,4
44121,3356,827,Tablet,2025-10-25,114,Yes,4
44122,3768,456,Tablet,2026-01-03,99,Yes,3
44123,2941,824,Smart TV,2025-11-21,87,No,5
44124,1127,87,Laptop,2025-12-03,136,Yes,5
44125,1874,415,Smart TV,2026-02-15,73,No,3
44126,375,61,Mobile,2025-09-05,127,Yes,3
44127,2084,527,Mobile,2025-11-05,100,Yes,3
44128,911,253,Tablet,2026-01-28,112,Yes,5
44129,4506,315,Smart TV,2026-05-14,83,No,5
44130,2050,420,Tablet,2026-04-30,176,Yes,5
44131,4241,426,Mobile,2026-06-23,82,No,2
44132,3086,497,Laptop,2025-11-30,46,No,4
44133,143,876,Smart TV,2025-11-06,100,Yes,5
44134,1819,780,Mobile,2025-10-21,134,Yes,5
44135,4340,258,Mobile,2026-06-03,136,Yes,4
44136,3226,380,Smart TV,2025-10-22,151,Yes,4
44137,616,86,Tablet,2025-09-03,88,No,3
44138,2664,798,Laptop,2025-09-24,78,No,4
44139,3379,846,Smart TV,2026-07-04,66,No,4
44140,4952,791,Laptop,2026-05-26,124,Yes,2
44141,3115,563,Smart TV,2026-04-29,97,Yes,5
44142,4938,679,Tablet,2026-06-29,102,Yes,5
44143,4566,363,Smart TV,2025-09-02,71,No,4
44144,4599,725,Smart TV,2025-08-20,160,Yes,4
44145,4476,335,Mobile,2025-08-18,96,Yes,3
44146,334,154,Laptop,2026-05-16,92,Yes,3
44147,4470,476,Tablet,2026-04-08,89,No,4
44148,1396,756,Laptop,2025-08-24,144,Yes,5
44149,1861,818,Mobile,2025-08-15,88,No,3
44150,2083,628,Tablet,2025-09-17,57,No,2
44151,4963,708,Laptop,2026-02-25,146,Yes,2
44152,4548,179,Mobile,2025-10-02,100,Yes,5
44153,418,615,Tablet,2025-12-07,115,Yes,4
44154,737,205,Mobile,2025-09-16,178,Yes,4
44155,4024,351,Mobile,2025-11-08,119,Yes,2
44156,4724,396,Mobile,2025-12-20,158,Yes,3
44157,2963,19,Mobile,2026-05-08,109,Yes,4
44158,3250,86,Smart TV,2025-12-20,58,No,3
44159,1817,846,Mobile,2026-05-13,82,No,5
44160,3357,531,Mobile,2025-12-19,84,No,1
44161,3821,136,Tablet,2026-02-03,116,Yes,2
44162,1903,767,Laptop,2026-05-19,69,No,3
44163,4593,629,Smart TV,2026-02-25,139,Yes,4
44164,1310,639,Tablet,2025-08-11,81,No,5
44165,1214,465,Laptop,2026-01-18,122,Yes,5
44166,1918,390,Smart TV,2025-11-19,116,Yes,4
44167,2093,491,Smart TV,2026-07-02,124,Yes,5
44168,17,566,Laptop,2025-12-27,82,No,4
44169,3894,782,Laptop,2025-11-26,113,Yes,5
44170,4724,158,Laptop,2026-06-12,75,No,4
44171,893,172,Smart TV,2026-03-08,109,Yes,4
44172,1058,866,Mobile,2025-09-14,95,Yes,4
44173,1349,845,Smart TV,2026-03-25,126,Yes,5
44174,1407,90,Laptop,2026-02-09,110,Yes,3
44175,952,398,Smart TV,2025-11-04,143,Yes,4
44176,1417,18,Tablet,2026-02-17,71,No,5
44177,1758,827,Tablet,2026-07-17,138,Yes,5
44178,4083,100,Smart TV,2025-10-03,65,No,1
44179,3925,378,Tablet,2025-08-26,108,Yes,3
44180,2020,890,Laptop,2026-04-26,57,No,4
44181,3931,467,Laptop,2025-09-22,81,No,3
44182,905,73,Laptop,2026-07-23,52,No,4
44183,4852,577,Smart TV,2025-08-09,119,Yes,5
44184,803,346,Mobile,2026-03-02,88,No,4
44185,4290,751,Laptop,2025-08-01,85,No,4
44186,2178,449,Smart TV,2025-12-21,123,Yes,5
44187,1633,36,Mobile,2026-02-25,59,No,4
44188,22,639,Smart TV,2025-12-21,115,Yes,4
44189,1551,656,Tablet,2025-11-04,95,Yes,3
44190,443,165,Tablet,2026-02-07,88,No,4
44191,1333,184,Tablet,2025-10-07,117,Yes,4
44192,3164,248,Tablet,2025-12-23,151,Yes,5
44193,2921,451,Smart TV,2025-11-22,142,Yes,4
44194,2569,9,Smart TV,2026-02-14,120,Yes,4
44195,696,848,Laptop,2026-03-05,92,Yes,1
44196,246,666,Smart TV,2026-04-30,96,Yes,5
44197,4318,733,Tablet,2026-05-03,108,Yes,4
44198,4292,782,Laptop,2026-07-05,47,No,5
44199,1779,819,Smart TV,2025-09-23,99,Yes,4
44200,3964,595,Tablet,2026-04-20,80,No,4
44201,2009,164,Tablet,2026-02-10,122,Yes,3
44202,3753,171,Tablet,2025-12-22,95,Yes,5
44203,2655,822,Tablet,2025-09-23,69,No,5
44204,408,484,Mobile,2026-05-07,115,Yes,5
44205,782,763,Mobile,2026-07-09,167,Yes,4
44206,2955,560,Mobile,2025-10-20,104,Yes,2
44207,4892,406,Smart TV,2025-09-21,137,Yes,3
44208,1039,688,Smart TV,2025-10-22,125,Yes,4
44209,927,274,Mobile,2026-05-17,108,Yes,5
44210,4107,17,Laptop,2025-11-04,81,No,5
44211,1736,892,Smart TV,2025-08-30,103,Yes,3
44212,3118,477,Tablet,2026-05-29,74,No,5
44213,3702,3,Tablet,2025-12-15,87,No,4
44214,2057,653,Smart TV,2026-01-01,73,No,3
44215,4052,213,Tablet,2026-05-23,102,Yes,4
44216,3367,204,Smart TV,2026-02-25,120,Yes,5
44217,4414,276,Tablet,2026-01-29,118,Yes,5
44218,2936,371,Smart TV,2025-10-19,113,Yes,4
44219,3805,95,Smart TV,2026-06-28,101,Yes,4
44220,1003,503,Laptop,2025-10-30,93,Yes,4
44221,1,431,Tablet,2025-08-16,110,Yes,5
44222,1159,541,Tablet,2025-11-06,75,No,3
44223,2211,47,Mobile,2026-02-23,120,Yes,5
44224,3053,737,Laptop,2026-07-20,116,Yes,3
44225,4512,452,Mobile,2026-01-22,77,No,4
44226,1271,685,Tablet,2026-01-07,92,Yes,3
44227,636,783,Laptop,2025-08-26,133,Yes,3
44228,4097,584,Laptop,2025-08-11,108,Yes,5
44229,3683,516,Mobile,2025-12-10,137,Yes,4
44230,351,840,Tablet,2026-01-18,135,Yes,2
44231,4197,24,Tablet,2025-08-19,145,Yes,5
44232,3618,237,Tablet,2026-01-20,94,Yes,4
44233,2469,139,Laptop,2026-04-02,141,Yes,5
44234,2598,227,Smart TV,2026-06-18,109,Yes,5
44235,1097,88,Tablet,2026-05-21,99,Yes,3
44236,3022,658,Smart TV,2025-09-12,105,Yes,4
44237,2021,241,Tablet,2026-03-20,124,Yes,4
44238,1646,230,Laptop,2026-06-19,116,Yes,2
44239,4300,848,Smart TV,2026-04-11,88,No,3
44240,3913,559,Laptop,2025-11-29,86,No,5
44241,2742,814,Laptop,2026-06-07,100,Yes,5
44242,2045,758,Laptop,2026-07-02,96,Yes,3
44243,462,303,Laptop,2025-08-15,96,Yes,3
44244,3753,621,Tablet,2025-08-26,112,Yes,3
44245,3871,20,Mobile,2026-05-14,118,Yes,4
44246,2729,761,Tablet,2026-02-16,71,No,2
44247,3663,480,Tablet,2026-03-28,117,Yes,4
44248,4653,858,Laptop,2025-10-11,73,No,4
44249,1629,717,Tablet,2025-09-11,75,No,2
44250,306,835,Laptop,2026-04-11,74,No,2
44251,1679,182,Smart TV,2025-08-13,71,No,3
44252,679,776,Laptop,2025-11-29,82,No,2
44253,4319,251,Mobile,2025-12-06,111,Yes,5
44254,2760,158,Mobile,2026-07-15,147,Yes,2
44255,3819,824,Mobile,2026-07-12,121,Yes,4
44256,1093,837,Mobile,2025-10-24,123,Yes,3
44257,2440,78,Laptop,2026-05-13,98,Yes,4
44258,4449,433,Smart TV,2026-04-20,90,Yes,5
44259,407,140,Tablet,2025-10-04,136,Yes,5
44260,2049,301,Mobile,2025-12-25,128,Yes,4
44261,4045,357,Laptop,2026-07-15,123,Yes,4
44262,2483,179,Smart TV,2026-04-17,97,Yes,2
44263,2473,474,Tablet,2025-08-31,81,No,2
44264,4652,836,Smart TV,2025-09-10,89,No,4
44265,3224,285,Smart TV,2026-02-13,48,No,4
44266,4861,833,Mobile,2025-11-07,99,Yes,2
44267,2569,7,Tablet,2026-06-23,131,Yes,5
44268,182,22,Tablet,2026-03-15,124,Yes,3
44269,3826,739,Laptop,2025-09-08,74,No,5
44270,836,892,Laptop,2026-02-11,100,Yes,4
44271,2576,776,Smart TV,2026-07-08,95,Yes,2
44272,1801,398,Mobile,2025-09-03,147,Yes,5
44273,3674,455,Mobile,2026-07-26,96,Yes,4
44274,1569,497,Laptop,2026-06-01,75,No,5
44275,3547,621,Smart TV,2026-04-28,93,Yes,4
44276,156,871,Laptop,2026-01-23,78,No,4
44277,4665,687,Mobile,2026-06-20,113,Yes,2
44278,2083,295,Smart TV,2026-01-26,90,Yes,5
44279,131,196,Tablet,2025-09-11,99,Yes,4
44280,3212,677,Laptop,2026-07-04,94,Yes,5
44281,4136,631,Smart TV,2025-11-14,91,Yes,5
44282,1508,224,Smart TV,2025-09-01,62,No,4
44283,1940,27,Tablet,2026-02-23,70,No,5
44284,4488,300,Tablet,2026-06-26,101,Yes,5
44285,3907,609,Smart TV,2025-12-06,77,No,5
44286,3776,75,Laptop,2025-09-03,123,Yes,3
44287,2988,211,Mobile,2026-07-26,91,Yes,4
44288,3454,128,Smart TV,2026-04-30,111,Yes,4
44289,614,43,Laptop,2026-06-26,89,No,3
44290,161,434,Laptop,2026-04-29,104,Yes,5
44291,1220,451,Mobile,2026-07-23,123,Yes,5
44292,2553,290,Mobile,2025-09-27,101,Yes,5
44293,3343,562,Mobile,2026-02-21,77,No,5
44294,1896,609,Smart TV,2026-03-30,108,Yes,5
44295,836,690,Tablet,2025-08-02,101,Yes,2
44296,4153,507,Tablet,2025-09-27,147,Yes,3
44297,1226,830,Mobile,2025-12-23,146,Yes,5
44298,254,187,Mobile,2026-03-10,79,No,3
44299,312,153,Smart TV,2026-01-17,81,No,5
44300,3437,524,Laptop,2025-09-23,105,Yes,2
44301,4194,548,Mobile,2025-10-29,94,Yes,1
44302,2888,224,Smart TV,2026-05-13,75,No,4
44303,2243,564,Laptop,2026-02-18,64,No,4
44304,2491,630,Mobile,2025-12-23,39,No,4
44305,3042,1,Mobile,2026-02-08,98,Yes,3
44306,3144,23,Tablet,2025-11-02,135,Yes,5
44307,4028,235,Tablet,2025-09-30,97,Yes,3
44308,3613,888,Smart TV,2025-09-29,120,Yes,4
44309,777,224,Tablet,2025-09-10,98,Yes,4
44310,4965,123,Tablet,2026-07-17,105,Yes,4
44311,511,294,Tablet,2026-03-17,58,No,1
44312,2297,238,Smart TV,2026-05-29,106,Yes,4
44313,453,619,Tablet,2025-11-17,104,Yes,5
44314,1118,583,Mobile,2026-06-13,95,Yes,4
44315,2801,631,Mobile,2025-09-17,54,No,5
44316,1497,251,Laptop,2025-09-21,144,Yes,4
44317,4298,643,Smart TV,2025-12-14,100,Yes,2
44318,2069,504,Laptop,2026-07-04,101,Yes,5
44319,3291,535,Tablet,2025-09-07,83,No,4
44320,1448,861,Smart TV,2026-03-27,97,Yes,2
44321,3808,111,Mobile,2026-06-14,35,No,2
44322,299,91,Laptop,2026-04-11,101,Yes,3
44323,1745,318,Tablet,2025-12-31,103,Yes,3
44324,2735,125,Tablet,2025-10-17,82,No,3
44325,2575,758,Laptop,2026-01-08,78,No,5
44326,3490,677,Laptop,2025-11-19,142,Yes,5
44327,2682,212,Laptop,2025-10-30,69,No,4
44328,3861,674,Laptop,2026-03-13,85,No,5
44329,1944,417,Tablet,2026-01-09,92,Yes,5
44330,64,124,Mobile,2025-09-24,91,Yes,4
44331,3433,527,Tablet,2026-03-04,76,No,4
44332,1621,491,Smart TV,2026-01-30,68,No,5
44333,473,582,Smart TV,2025-12-15,92,Yes,4
44334,411,677,Smart TV,2026-02-18,143,Yes,4
44335,1610,307,Smart TV,2025-12-31,115,Yes,3
44336,905,631,Mobile,2026-06-25,87,No,5
44337,45,430,Mobile,2026-06-06,91,Yes,4
44338,1769,421,Smart TV,2025-10-01,102,Yes,4
44339,1324,494,Mobile,2026-02-24,91,Yes,4
44340,3917,818,Smart TV,2026-05-19,111,Yes,4
44341,4394,356,Laptop,2025-09-12,99,Yes,5
44342,1173,506,Smart TV,2026-04-04,112,Yes,4
44343,4156,578,Mobile,2025-11-14,62,No,4
44344,3495,275,Tablet,2026-05-27,105,Yes,2
44345,53,720,Tablet,2026-05-18,74,No,5
44346,1298,211,Tablet,2026-03-03,48,No,4
44347,1329,724,Mobile,2026-04-30,117,Yes,4
44348,3625,821,Mobile,2026-02-14,105,Yes,3
44349,4820,828,Laptop,2026-01-19,85,No,4
44350,2920,522,Mobile,2026-06-25,106,Yes,5
44351,2610,620,Tablet,2025-12-03,125,Yes,4
44352,3508,332,Smart TV,2026-07-17,102,Yes,3
44353,764,467,Mobile,2026-07-23,107,Yes,5
44354,2348,885,Mobile,2025-11-28,145,Yes,5
44355,1535,171,Tablet,2026-06-20,80,No,3
44356,4851,472,Laptop,2025-09-26,149,Yes,5
44357,1450,656,Smart TV,2026-02-14,88,No,4
44358,4645,770,Tablet,2025-08-22,137,Yes,4
44359,4355,173,Mobile,2026-06-10,121,Yes,4
44360,3886,139,Mobile,2026-05-22,111,Yes,1
44361,3353,426,Tablet,2026-06-28,100,Yes,5
44362,2095,585,Smart TV,2026-03-29,80,No,2
44363,4891,545,Tablet,2025-11-10,108,Yes,4
44364,393,398,Laptop,2025-08-09,73,No,1
44365,3970,766,Mobile,2026-07-04,99,Yes,3
44366,761,103,Mobile,2025-12-04,121,Yes,5
44367,3828,33,Tablet,2026-02-06,103,Yes,1
44368,845,16,Laptop,2026-06-07,111,Yes,4
44369,1084,138,Tablet,2026-04-22,106,Yes,4
44370,1706,318,Tablet,2025-11-09,121,Yes,4
44371,1418,593,Laptop,2026-07-11,69,No,3
44372,1984,247,Laptop,2026-05-19,107,Yes,3
44373,1692,25,Tablet,2026-05-10,106,Yes,4
44374,1385,523,Smart TV,2026-05-09,137,Yes,5
44375,1720,532,Tablet,2025-12-11,85,No,1
44376,4466,232,Mobile,2026-05-26,110,Yes,4
44377,4033,397,Mobile,2026-06-13,105,Yes,4
44378,2771,173,Laptop,2026-03-26,83,No,5
44379,3443,589,Tablet,2025-08-23,86,No,2
44380,315,255,Laptop,2025-10-18,95,Yes,2
44381,3245,849,Tablet,2025-12-29,135,Yes,5
44382,2126,624,Mobile,2025-10-13,81,No,5
44383,1582,529,Mobile,2025-12-11,122,Yes,4
44384,399,382,Tablet,2025-11-20,103,Yes,4
44385,226,789,Laptop,2026-06-01,62,No,5
44386,274,871,Tablet,2026-02-16,90,Yes,2
44387,2831,204,Smart TV,2025-08-26,161,Yes,1
44388,4141,473,Tablet,2026-02-13,93,Yes,4
44389,3401,112,Laptop,2026-07-22,73,No,4
44390,3513,578,Mobile,2025-10-31,64,No,5
44391,198,565,Tablet,2026-02-24,133,Yes,5
44392,4290,238,Laptop,2026-06-07,106,Yes,4
44393,275,257,Laptop,2026-06-01,91,Yes,4
44394,2370,171,Mobile,2026-07-02,132,Yes,3
44395,4488,73,Mobile,2025-12-05,155,Yes,3
44396,2289,213,Smart TV,2025-12-04,108,Yes,5
44397,1058,828,Laptop,2025-09-13,135,Yes,5
44398,2190,108,Tablet,2026-02-27,74,No,5
44399,442,441,Mobile,2026-07-09,125,Yes,4
44400,952,289,Laptop,2026-02-13,184,Yes,5
44401,2040,386,Tablet,2025-09-13,157,Yes,5
44402,3832,160,Laptop,2026-06-10,141,Yes,1
44403,984,393,Mobile,2026-04-12,81,No,2
44404,3668,523,Mobile,2026-06-14,125,Yes,5
44405,4607,710,Mobile,2026-04-29,102,Yes,5
44406,452,707,Mobile,2026-03-25,56,No,3
44407,4751,21,Tablet,2026-03-08,173,Yes,2
44408,3629,577,Laptop,2025-09-17,111,Yes,4
44409,2537,844,Laptop,2025-08-08,104,Yes,4
44410,3259,117,Mobile,2025-09-14,73,No,3
44411,857,209,Laptop,2026-06-17,113,Yes,4
44412,4330,827,Smart TV,2025-08-04,126,Yes,5
44413,2841,626,Mobile,2026-02-12,122,Yes,4
44414,3801,527,Smart TV,2026-04-14,87,No,4
44415,2049,424,Tablet,2025-10-28,152,Yes,4
44416,827,117,Smart TV,2025-10-02,146,Yes,4
44417,3237,830,Laptop,2026-01-29,129,Yes,5
44418,1902,399,Smart TV,2025-08-09,65,No,4
44419,3359,43,Smart TV,2026-02-25,101,Yes,5
44420,1596,680,Tablet,2025-10-01,171,Yes,5
44421,699,379,Smart TV,2026-03-22,164,Yes,4
44422,79,783,Mobile,2026-04-17,119,Yes,2
44423,3931,762,Smart TV,2026-06-01,133,Yes,4
44424,1982,54,Smart TV,2025-08-05,110,Yes,5
44425,1469,557,Mobile,2025-08-12,58,No,2
44426,3930,613,Smart TV,2026-06-26,95,Yes,3
44427,1814,840,Mobile,2026-03-05,130,Yes,2
44428,4248,385,Mobile,2026-04-13,96,Yes,5
44429,603,632,Laptop,2026-05-26,106,Yes,2
44430,3211,477,Laptop,2026-04-07,81,No,5
44431,318,296,Mobile,2026-02-25,133,Yes,3
44432,4978,835,Smart TV,2026-07-10,128,Yes,3
44433,2195,696,Smart TV,2025-09-11,116,Yes,4
44434,1443,746,Laptop,2025-12-21,75,No,3
44435,1640,640,Laptop,2026-01-23,120,Yes,3
44436,1168,4,Mobile,2025-11-13,92,Yes,4
44437,1914,634,Laptop,2026-06-07,77,No,4
44438,867,151,Tablet,2026-01-10,139,Yes,5
44439,197,642,Mobile,2026-07-23,122,Yes,5
44440,4511,574,Laptop,2025-08-23,94,Yes,4
44441,2541,243,Tablet,2025-11-17,117,Yes,3
44442,3612,847,Tablet,2026-07-19,122,Yes,5
44443,4930,277,Mobile,2025-10-22,66,No,5
44444,2374,470,Laptop,2025-08-12,111,Yes,5
44445,2042,170,Mobile,2026-07-25,83,No,4
44446,3372,286,Tablet,2026-05-22,136,Yes,3
44447,646,559,Mobile,2025-09-22,99,Yes,4
44448,819,15,Tablet,2026-06-22,82,No,5
44449,2101,602,Mobile,2026-01-20,85,No,3
44450,3182,118,Laptop,2025-12-24,181,Yes,4
44451,61,833,Smart TV,2026-07-09,85,No,5
44452,3104,230,Tablet,2025-10-01,136,Yes,5
44453,2907,542,Laptop,2026-05-16,170,Yes,5
44454,4218,325,Laptop,2026-03-20,58,No,4
44455,3833,352,Mobile,2026-04-24,79,No,4
44456,1927,331,Laptop,2025-09-24,170,Yes,4
44457,4605,35,Laptop,2026-07-24,139,Yes,2
44458,188,707,Mobile,2026-05-05,132,Yes,5
44459,2198,587,Smart TV,2026-01-15,125,Yes,4
44460,2455,422,Smart TV,2026-06-10,106,Yes,2
44461,1696,480,Mobile,2025-08-23,84,No,4
44462,4626,296,Mobile,2026-02-04,104,Yes,5
44463,3454,549,Laptop,2025-10-28,62,No,4
44464,3982,453,Smart TV,2025-08-08,85,No,4
44465,4971,183,Laptop,2026-04-12,125,Yes,5
44466,3894,90,Mobile,2025-11-24,89,No,5
44467,3206,786,Laptop,2026-04-05,129,Yes,5
44468,3011,860,Tablet,2026-07-21,76,No,5
44469,4761,263,Mobile,2026-03-20,139,Yes,3
44470,3134,880,Laptop,2026-05-01,79,No,4
44471,2551,752,Tablet,2026-06-08,93,Yes,5
44472,4675,334,Mobile,2025-10-09,139,Yes,5
44473,3660,177,Laptop,2026-03-31,110,Yes,5
44474,1954,146,Laptop,2026-06-17,99,Yes,5
44475,4847,458,Tablet,2026-01-24,145,Yes,3
44476,796,620,Laptop,2026-06-05,131,Yes,4
44477,4095,692,Mobile,2026-02-03,172,Yes,5
44478,3945,433,Smart TV,2025-12-02,115,Yes,3
44479,259,41,Mobile,2025-09-26,104,Yes,5
44480,2754,778,Laptop,2025-12-04,99,Yes,4
44481,4910,801,Smart TV,2026-04-14,120,Yes,2
44482,3900,308,Smart TV,2026-07-27,131,Yes,4
44483,618,90,Laptop,2025-12-09,89,No,4
44484,4161,779,Mobile,2025-10-31,104,Yes,4
44485,4050,677,Tablet,2026-04-19,68,No,5
44486,509,813,Smart TV,2025-12-30,91,Yes,3
44487,2604,214,Mobile,2025-10-28,126,Yes,5
44488,4454,49,Laptop,2025-09-08,114,Yes,5
44489,865,28,Smart TV,2026-07-18,89,No,4
44490,4039,232,Laptop,2026-06-18,82,No,5
44491,617,733,Smart TV,2025-09-01,136,Yes,4
44492,418,217,Tablet,2025-12-22,131,Yes,5
44493,648,811,Tablet,2025-12-05,154,Yes,4
44494,344,885,Laptop,2025-12-13,84,No,5
44495,538,130,Tablet,2025-11-04,88,No,3
44496,4813,713,Mobile,2026-04-16,74,No,5
44497,4419,514,Tablet,2025-08-14,114,Yes,3
44498,2797,765,Laptop,2025-11-27,105,Yes,5
44499,3929,464,Mobile,2026-05-21,121,Yes,3
44500,805,695,Mobile,2025-11-13,80,No,4
44501,1465,259,Smart TV,2025-12-18,126,Yes,5
44502,4003,233,Tablet,2026-03-11,87,No,3
44503,3965,113,Mobile,2026-03-23,124,Yes,4
44504,4333,92,Laptop,2026-06-21,120,Yes,3
44505,1685,560,Tablet,2026-04-08,74,No,3
44506,4529,659,Tablet,2025-12-16,77,No,3
44507,3971,244,Tablet,2025-08-22,104,Yes,2
44508,3229,44,Smart TV,2026-06-24,144,Yes,4
44509,924,481,Laptop,2026-03-21,89,No,1
44510,3022,450,Tablet,2026-04-04,76,No,5
44511,1615,666,Smart TV,2025-12-13,79,No,4
44512,1163,53,Mobile,2025-10-13,65,No,5
44513,972,249,Smart TV,2026-02-22,87,No,5
44514,643,537,Tablet,2025-12-22,133,Yes,4
44515,1568,366,Laptop,2026-01-05,88,No,2
44516,1533,535,Smart TV,2026-07-01,95,Yes,3
44517,4486,876,Laptop,2025-08-04,89,No,2
44518,3859,445,Smart TV,2026-05-13,92,Yes,3
44519,4457,598,Laptop,2026-05-21,162,Yes,5
44520,2814,765,Laptop,2026-07-01,93,Yes,3
44521,1938,131,Tablet,2025-12-11,152,Yes,2
44522,2032,173,Laptop,2026-03-08,89,No,5
